Annual Net emissions/removals 
Query results for — Party: Afghanistan and 92 other(s) | Year: 1990 and 29 other(s) | Category: 2.B  Chemical Industry | Classification: Total for category | Type of value: Net emissions/removals | Gas: Aggregate GHGs and 7 other(s) | Unit: Gg and 1 other(s)

Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,0.31,6.51,,,6.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26,79.47,,1.01,,,9.68,203.28,0.53,164.3,367.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,,,,,,,,,,NE,,,,,,,,,,,NE,,,,,,,,,,,NE,,,,,,,,,,,NE,,,,,,,,,,,NE,,,,,,,,,,,
Trinidad and Tobago,14.691,8.74,,0.056,2789,2789,0.805,16.905,,,2805.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016,0.018,,,,,0.0015,0.465,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1746,44.546,,,,,1.091,338.21,338.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8649,0.7291,2.0053,1.2388,152.25,152.25,0.0693,1.4553,1.1266,349.24600000000004,502.9513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9413,0.6125,2.3022,1.627,177.133,177.133,0.017,0.35700000000000004,1.2947,401.35699999999997,578.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.115,0.7349,2.3,2.3505,207.726,207.726,0.0231,0.4851,1.2933,400.92299999999994,609.1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1548,2.2909,1.591488,2.3849,408.2469,408.2469,0.0069,0.1449,0.895,277.45,685.8418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,,,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,860,860,1,21,,,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,635,635,,,,,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,656,656,,,,,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.027,1707.027,,,,,1707.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,0.07,0.07,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.05,0.05,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,1.2,0.2,0.2,NO,NO,NO,NO,0.2
Uzbekistan,1.38,8.16,0.74,3.24,2271.7,2271.7,,,5.38,1667.8,3939.5,1.38,8.18,0.97,3.2,2274.98,2274.98,,,7,2170,4444.98,1.26,7.51,0.93,1.99,2088.69,2088.69,,,6.75,2092.5,4181.19,1.07,6.34,0.81,1.83,1762.12,1762.12,,,5.83,1807.3,3569.42,0.78,4.64,0.61,1.59,1291.34,1291.34,,,4.45,1379.5,2670.84,0.87,5.19,0.65,1.37,1444.59,1444.59,,,4.7,1457,2901.59,0.92,5.44,0.7,1.33,1514.21,1514.21,,,5.03,1559.3000000000002,3073.51,0.91,5.4,0.61,1.17,1503.06,1503.06,,,4.45,1379.5,2882.56,0.85,5.03,0.64,1.15,1400.54,1400.54,,,4.65,1441.5,2842.04,0.77,4.54,0.56,1.21,1264.2,1264.2,0.00095238095238,0.01999999999998,4.08,1264.8,2529.02,0.78,4.65,0.57,1.11,1292.12,1292.12,0.0047619047619,0.09999999999989999,4.15,1286.5,2578.72,0.64,3.84,0.59,0.85,1065.32,1065.32,0.0052380952381,0.11000000000009999,4.29,1329.9,2395.33,0.72,4.27,0.57,1.14,1186.46,1186.46,0.00761904761905,0.16000000000005,4.1,1271,2457.62,0.79,4.87,0.59,1.08,1301.82,1301.82,0.06904761904762,1.45000000000002,4.28,1326.8000000000002,2630.07,0.82,5.18,0.63,1.13,1347.58,1347.58,0.11142857142857,2.33999999999997,4.56,1413.6,2763.52,0.85,5.37,0.66,1,1396.35,1396.35,0.12666666666667,2.6600000000000703,4.77,1478.6999999999998,2877.71,0.91,5.77,0.69,1.13,1495.98,1495.98,0.13952380952381,2.93000000000001,5,1550,3048.91,0.97,6.2,0.77,1.34,1604.66,1604.66,0.15047619047619,3.1599999999999904,5.59,1732.8999999999999,3340.72,1.02,6.43,0.8,1.25,1678.34,1678.34,0.13666666666667,2.87000000000007,5.79,1794.9,3476.11,1,6.36,0.78,1.38,1658.94,1658.94,0.13857142857143,2.9100000000000303,5.68,1760.8,3422.65,1.07,6.74,0.8,1.61,1761.85,1761.85,0.14095238095238,2.95999999999998,5.77,1788.6999999999998,3553.51,1.03,6.5,0.79,1.55,1696.7,1696.7,0.14761904761905,3.1000000000000503,5.75,1782.5,3482.3,1.06,6.65,0.79,1.72,1783.33,1783.33,0.14095238095238,2.95999999999998,5.75,1782.5,3568.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143,1143,4.6,96.6,0.26,80.60000000000001,1320.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.03,,0.56,19,19,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IE,NE,NO","IE,NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","IE,NE,NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0224,0.0881,0.000149,7.464,7.464,,,0.084,26.040000000000003,33.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.05,,,,,0.01,3.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,NE,NE,NE,NE,NE,NE,NE,0.806,249.86,249.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


Note 1: The reporting and review requirements for GHG inventories are different for Annex I and non-Annex I Parties. The definition format of data for emissions/removals from the forestry sector is different for Annex I and non-Annex I Parties.
Note 2: Base year data in the data interface relate to the base year under the Climate Change Convention (UNFCCC).  The base year under the Convention is defined slightly different than the base year under the Kyoto Protocol.  An exception is made for European Union (KP) whereby the base year under the Kyoto Protocol is displayed.
"Note 3: Some non-Annex I Parties submitted their GHG inventory data using  the format of the 2006 IPCC Guidelines in reporting GHG emissions/removals.  For this reason, these data could not be included in the data interface.  However, the data are available in the national communications (Albania, Andorra, Angola,  Antigua and Barbuda, Armenia, Azerbaijan, Bahrain, Bangladesh, Belize, Bhutan, Brazil, Brunei Darussalam, Burkina Faso, Cabo Verde, Cambodia, Cook Islands, Costa Rica,  Côte d'Ivoire, Colombia, Cuba, Equatorial Guinea, Eswatini, Ethiopia, Fiji, Gabon, Gambia, Georgia, Ghana, Grenada, Guatemala, Honduras, Indonesia, Iran, Jamaica, Kuwait, Lebanon, Lesotho,  Malaysia, Mauritania, Mauritius, Mexico, Mongolia, Montenegro, Morocco, Namibia, Nepal, Nicaragua, Nigeria, Panama, Oman,  Republic of Moldova, Rwanda, Samoa, Saudi Arabia, Serbia, Sierra Leone, Singapore, Somalia,  South Africa, Sri Lanka, Suriname, Tajikistan, Timor-Leste, Trinidad and Tobago, Uganda, United Arab Emirates, Vanuatu, Venezuela, Viet Nam, Zambia and Zimbabwe)  and biennial update reports (Afghanistan, Albania, Andorra, Antigua and Barbuda, Argentina, Armenia, Azerbaijan, Bahamas, Belize, Benin, Bhutan, Burundi, Cambodia, Chile,  Colombia, Costa Rica, Côte d'Ivoire, Democratic Republic of the Congo, Dominican Republic, Egypt, El Salvador, Gabon, Georgia, Ghana, Guinea-Bissau, Honduras, India, Indonesia, Jordan, Kyrgyzstan,  Laos Peoples Republic, Lesotho, Liberia, Malawi, Malaysia, Mauritania, Mauritius, Mexico,  Mongolia, Montenegro, Morocco, Namibia, Niger, Nigeria, North Macedonia, Oman, Pakistan, Panama, Paraguay, Papua New Guinea, Peru, Republic of Moldova, Rwanda, Saint Lucia,  Sao Tome and Principe, Serbia, Singapore, South Africa, Suriname, Tajikistan, Thailand, Togo, Trinidad and Tobago, Tunisia, Uruguay, Uganda, Uzbekistan, Viet Nam, and Zambia)."
"Note 4: – means ""No data available"""
"Note 5: Data displayed on the data interface are ""as received"" from Parties. The publication of Party submissions on this website does not imply the expression of any opinion whatsoever on the part of the UNFCCC or the Secretariat of the United Nations concerning the legal status of any country, territory, city or area or of its authorities, or concerning the delimitation of its frontiers or boundaries as may be referred to in any of the submissions."

Source: UNFCCC GHG Data Interface

"Report produced on Thursday, 23 March 2023 at 11:24:32 GMT"
