"Annual Net emissions/removals, Production and Implied emission factor "
Query results for — Party: Australia and 44 other(s) | Year: 1990 and 3 other(s) | Category: 2.B  Chemical Industry and 31 other(s) | Classification: Total for category | Type of value: Net emissions/removals and 2 other(s) | Gas: Aggregate GHGs and 8 other(s) | Unit: kt and 4 other(s)

 ,Year,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020),Last Inventory Year (2020)
Japan,2.B.8.f  Carbon Black,C,C,C,,,,1633.0073200000002,1633007.32,1633.0073200000002,,,,,,,1633.0073200000004,,,,,,,,2.06,"C,NE",,,,,,,,,,,,,,C,C,C,,,,1590.0625,1590062.5,1590.0625,,,,,,,1590.0625,,,,,,,,2.06,"C,NE",,,,,,,,,,,,,,C,C,C,,,,1504.52512,1504525.12,1504.52512,,,,,,,1504.52512,,,,,,,,2.06,"C,NE",,,,,,,,,,,,,,C,C,C,,,,980.39314,980393.14,980.39314,,,,,,,980.39314,,,,,,,,2.06,"C,NE",,,,,,,,,,,,,
Japan,2.B.8.g  Other,"C,NA,NO","C,NA,NO","C,NA,NO",,,,246.67921228941108,246679.21228941108,246.67921228941108,,,,,,,246.67921228941108,,,,,,,,,,,,,,,,,,,,,,,"C,NA,NO","C,NA,NO","C,NA,NO",,,,319.3943069103955,319394.3069103955,319.3943069103955,,,,,,,319.3943069103955,,,,,,,,,,,,,,,,,,,,,,,"C,NA,NO","C,NA,NO","C,NA,NO",,,,195.77180428644073,195771.80428644072,195.77180428644073,,,,,,,195.77180428644073,,,,,,,,,,,,,,,,,,,,,,,"C,NA,NO","C,NA,NO","C,NA,NO",,,,149.60293070383796,149602.93070383795,149.60293070383796,,,,,,,149.60293070383796,,,,,,,,,,,,,,,,,,,,,,
Japan,2.B.8.g.i  Styrene,C,C,C,,,,NA,NA,NA,,,,,,,"C,NA",,,,,,,,NA,"C,NE",,,,,,,,,,,,,,C,C,C,,,,NA,NA,NA,,,,,,,"C,NA",,,,,,,,NA,"C,NE",,,,,,,,,,,,,,C,C,C,,,,NA,NA,NA,,,,,,,"C,NA",,,,,,,,NA,"C,NE",,,,,,,,,,,,,,C,C,C,,,,NA,NA,NA,,,,,,,"C,NA",,,,,,,,NA,"C,NE",,,,,,,,,,,,,
Japan,2.B.8.g.ii  Other,NA,NA,NA,,,,246.67921228941108,246679.21228941108,246.67921228941108,,,,,,,246.67921228941108,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,319.3943069103955,319394.3069103955,319.3943069103955,,,,,,,319.3943069103955,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,195.77180428644073,195771.80428644072,195.77180428644073,,,,,,,195.77180428644073,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,149.60293070383796,149602.93070383795,149.60293070383796,,,,,,,149.60293070383796,,,,,,,,,,,,,,,,,,,,,,
Japan,2.B.9  Fluorochemical Production,,,,152.22727272727272,0.1522272727272727,3470.781818181818,,,,,,,0.16216216216216,0.00016216216216216,2.789189189189152,19734.725297218018,"NO,NA","NO,NA","NO,NA",,,,,,,,,,,,,,,,,,,,,,,36,0.036000000000000004,820.8000000000001,,,,,,,7,0.007,120.39999999999999,18586.698565839666,"NO,NA","NO,NA","NO,NA",,,,,,,,,,,,,,,,,,,,,,,8.3,0.0083,189.24,,,,,,,76.89999999999999,0.0769,1322.6799999999998,1941.6737602729104,"NO,NA","NO,NA","NO,NA",,,,,,,,,,,,,,,,,,,,,,,2.28200000524521,0.0022820000052452103,52.02960011959079,,,,,,,0.87846998870373,0.0008784699887037301,15.109683805704156,357.33122397092995,NA,NA,NA,,,,,,,,,,,,,,,,,,,
Japan,2.B.9.a  By-Product Emissions,,,,"NO,NA","NO,NA","NO,NA",,,,,,,NA,NA,NA,15928.725007472323,"NO,NA","NO,NA","NO,NA",,,,,,,,,,,,,,,,,,,,,,,"NO,NA","NO,NA","NO,NA",,,,,,,NA,NA,NA,15688,"NO,NA","NO,NA","NO,NA",,,,,,,,,,,,,,,,,,,,,,,"NO,NA","NO,NA","NO,NA",,,,,,,NA,NA,NA,53.28,"NO,NA","NO,NA","NO,NA",,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,NA,NA,NA,140.6,NA,NA,NA,,,,,,,,,,,,,,,,,,,
Japan,2.B.9.a.i  Production of HCFC-22,,,,NA,NA,NA,,,,,,,NA,NA,NA,15928.725007472323,NA,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,,,,,,NA,NA,NA,15688,NA,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,,,,,,NA,NA,NA,53.28,NA,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,,,,,,NA,NA,NA,140.6,NA,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,2.B.9.a.ii  Other,,,,NO,NO,NO,,,,,,,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2.B.9.b  Fugitive Emissions,,,,152.22727272727272,0.1522272727272727,3470.781818181818,,,,,,,0.16216216216216,0.00016216216216216,2.789189189189152,3806.000289745694,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,36,0.036000000000000004,820.8000000000001,,,,,,,7,0.007,120.39999999999999,2898.698565839665,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,8.3,0.0083,189.24,,,,,,,76.89999999999999,0.0769,1322.6799999999998,1888.3937602729104,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,2.28200000524521,0.0022820000052452103,52.02960011959079,,,,,,,0.87846998870373,0.0008784699887037301,15.109683805704156,216.73122397093002,NA,NA,NA,,,,,,,,,,,,,,,,,,,
Japan,2.B.9.b.i  Production of HFC-134a,,,,NA,NA,NA,,,,,,,NA,NA,NA,"IE,NA",NA,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,,,,,,NA,NA,NA,"IE,NA",NA,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,,,,,,NA,NA,NA,"IE,NA",NA,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,,,,,,NA,NA,NA,"IE,NA",NA,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,2.B.9.b.ii  Production of SF₆,,,,152.22727272727272,0.1522272727272727,3470.781818181818,,,,,,,NA,NA,NA,3470.7818181818184,NA,NA,NA,,,,,,,,NA,NA,NA,NA,NA,82.35785953177258,1848.3636363636363,1.8483636363636362,42142.69090909091,NA,NA,NA,,,,36,0.036000000000000004,820.8000000000001,,,,,,,NA,NA,NA,820.8000000000001,NA,NA,NA,,,,,,,,NA,NA,NA,NA,NA,23.13624678663239,1556,1.556,35476.8,NA,NA,NA,,,,8.3,0.0083,189.24,,,,,,,NA,NA,NA,189.24,NA,NA,NA,,,,,,,,NA,NA,NA,NA,NA,3.77101317582917,2201,2.201,50182.8,NA,NA,NA,,,,2.28200000524521,0.0022820000052452103,52.02960011959079,,,,,,,NA,NA,NA,52.02960011959079,NA,NA,NA,,,,,,,,NA,NA,NA,NA,NA,1.81111111527398,1260,1.26,28728,NA,NA,NA
Japan,2.B.9.b.iii  Other,,,,NA,NA,NA,,,,,,,0.16216216216216,0.00016216216216216,2.789189189189152,335.2184715638753,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,7,0.007,120.39999999999999,2077.898565839665,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,76.89999999999999,0.0769,1322.6799999999998,1699.1537602729104,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,0.87846998870373,0.0008784699887037301,15.109683805704156,164.70162385133918,NA,NA,NA,,,,,,,,,,,,,,,,,,,
Japan,2.B.10  Other,,,,,,,,,,,,,,,,,,,,"IE,NE","IE,NE",1.309729,1309.7289999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IE,NE","IE,NE",5.0007439816152,5000.7439816152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IE,NE","IE,NE",2.78974795263897,2789.74795263897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IE,NE","IE,NE",2.42170747575075,2421.70747575075,,,,,,,,,,,,,,,
Kazakhstan,2.B  Chemical Industry,NO,NO,NO,NO,NO,NO,1234.1733,1234173.2999999998,1234.1733,1.426,1426,424.948,NO,NO,NO,1659.1213,NO,NO,NO,0.0455,45.5,0.4559,455.90000000000003,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,26.866,26866,26.866,0.0272,27.2,8.105599999999999,NO,NO,NO,34.9716,NO,NO,NO,0.00087,0.87,0.008712,8.712,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,225.1552,225155.2,225.1552,0.31714,317.14,94.50771999999999,NO,NO,NO,319.66292,NO,NO,NO,0.0092,9.2,0.09188,91.88000000000001,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,483.5035,483503.5,483.5035,0.6573,657.3,195.87539999999998,NO,NO,NO,679.3789,NO,NO,NO,0.0217,21.7,0.2174,217.4,,,,,,,,,,,,,,,
Kazakhstan,2.B.1  Ammonia Production,NO,NO,NO,,,,959.2136,959213.6000000001,959.2136,NO,NO,NO,,,,959.2136,,,,0.0455,45.5,0.4559,455.90000000000003,2.104,NO,NO,,,,,,,,,,,,,NO,NO,NO,,,,18.33,18330,18.33,NO,NO,NO,,,,18.33,,,,0.00087,0.87,0.008712,8.712,2.10399449035813,NO,NO,,,,,,,,,,,,,NO,NO,NO,,,,193.3302,193330.19999999998,193.3302,NO,NO,NO,,,,193.3302,,,,0.0092,9.2,0.09188,91.88000000000001,2.10399947761925,NO,NO,,,,,,,,,,,,,NO,NO,NO,,,,458.573,458573,458.573,NO,NO,NO,,,,458.573,,,,0.0217,21.7,0.2174,217.4,2.10399948612774,NO,NO,,,,,,,,,,,,
Kazakhstan,2.B.2  Nitric Acid Production,,,,,,,,,,1.426,1426,424.948,,,,424.948,,,,,,NO,NO,,,0.00229991097119,,,,,,,,,,,,,,,,,,,,,,0.0272,27.2,8.105599999999999,,,,8.1056,,,,,,NO,NO,,,0.00229574611749,,,,,,,,,,,,,,,,,,,,,,0.31714,317.14,94.50771999999999,,,,94.50771999999999,,,,,,NO,NO,,,0.00229999927477,,,,,,,,,,,,,,,,,,,,,,0.6573,657.3,195.87539999999998,,,,195.87539999999998,,,,,,NO,NO,,,0.00230002099517,,,,,,,,,,,,
Kazakhstan,2.B.3  Adipic Acid Production,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,NO,NO,NO,NO,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,NO,NO,NO,NO,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,NO,NO,NO,NO,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,NO,NO,NO,NO,NO,,NO,,,,,,,,,,,,
Kazakhstan,"2.B.4  Caprolactam, Glyoxal and Glyoxylic Acid Production",,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,2.B.4.a  Caprolactam,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,
Kazakhstan,2.B.4.b  Glyoxal,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,
Kazakhstan,2.B.4.c  Glyoxylic Acid,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,,NO,,,,,,,,NO,,NO,,,,,,,,,,,,
Kazakhstan,2.B.5  Carbide Production,NO,NO,NO,,,,274.9597,274959.7,274.9597,,,,,,,274.9597,,,,NO,NO,NO,NO,0.89646058092639,NO,,,,,,,,,,,,,,NO,NO,NO,,,,8.536,8536,8.536,,,,,,,8.536,,,,NO,NO,NO,NO,0.85651214128035,NO,,,,,,,,,,,,,,NO,NO,NO,,,,31.825,31825,31.825,,,,,,,31.825,,,,NO,NO,NO,NO,0.89180631059799,NO,,,,,,,,,,,,,,NO,NO,NO,,,,24.9305,24930.5,24.9305,,,,,,,24.9305,,,,NO,NO,NO,NO,0.95599739243807,NO,,,,,,,,,,,,,
Kazakhstan,2.B.5.a  Silicon Carbide,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Kazakhstan,2.B.5.b  Calcium Carbide,NO,NO,NO,,,,274.9597,274959.7,274.9597,,,,,,,274.9597,,,,,,,,0.89646058092639,NO,,,,,,,,,,,,,,NO,NO,NO,,,,8.536,8536,8.536,,,,,,,8.536,,,,,,,,0.85651214128035,NO,,,,,,,,,,,,,,NO,NO,NO,,,,31.825,31825,31.825,,,,,,,31.825,,,,,,,,0.89180631059799,NO,,,,,,,,,,,,,,NO,NO,NO,,,,24.9305,24930.5,24.9305,,,,,,,24.9305,,,,,,,,0.95599739243807,NO,,,,,,,,,,,,,
Kazakhstan,2.B.6  Titanium Dioxide Production,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,
Kazakhstan,2.B.7  Soda Ash Production,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,,,,,,,,,,,,,,
Kazakhstan,2.B.8  Petrochemical and Carbon Black Production,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,
Kazakhstan,2.B.8.a  Methanol,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Kazakhstan,2.B.8.b  Ethylene,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Kazakhstan,2.B.8.c  Ethylene Dichloride and Vinyl Chloride Monomer,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Kazakhstan,2.B.8.d  Ethylene Oxide,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Kazakhstan,2.B.8.e  Acrylonitrile,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Kazakhstan,2.B.8.f  Carbon Black,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,NO,NO,,,,,,,,,,,,,
Kazakhstan,2.B.8.g  Other,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,2.B.9  Fluorochemical Production,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,
Kazakhstan,2.B.9.a  By-Product Emissions,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,
Kazakhstan,2.B.9.a.i  Production of HCFC-22,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Kazakhstan,2.B.9.b  Fugitive Emissions,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,
Kazakhstan,2.B.9.b.i  Production of HFC-134a,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO
Kazakhstan,2.B.9.b.ii  Production of SF₆,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO
Kazakhstan,2.B.9.b.iii  Other,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,
Kazakhstan,2.B.10  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,
Latvia,2.B  Chemical Industry,NO,NO,NO,"NO,NA","NO,NA","NO,NA",NO,NO,NO,NO,NO,NO,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA",NO,NO,NO,NO,,,,,,,,,,,,,,,,NO,NO,NO,"NO,NA","NO,NA","NO,NA",NO,NO,NO,NO,NO,NO,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA",NO,NO,NO,NO,,,,,,,,,,,,,,,,NO,NO,NO,"NO,NA","NO,NA","NO,NA",NO,NO,NO,NO,NO,NO,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA",NO,NO,NO,NO,,,,,,,,,,,,,,,,NO,NO,NO,"NO,NA","NO,NA","NO,NA",NO,NO,NO,NO,NO,NO,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA",NO,NO,NO,NO,,,,,,,,,,,,,,,
